,high,val,open,low,from_date,name,industry,start_quote,info,date,to_date,country,vol,symbol,indexes
720,45.792,45.137,45.4841,45.0191,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-12,2025-03-06,PL,681860.50679398,PKN,WIG
721,45.792,45.137,45.4841,45.0191,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-12,2025-03-06,PL,681860.50679398,PKN,WIG20
722,46.3742,45.521,45.4055,45.0362,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-15,2025-03-06,PL,984551.78506408,PKN,WIG
723,46.3742,45.521,45.4055,45.0362,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-15,2025-03-06,PL,984551.78506408,PKN,WIG20
724,46.3136,45.9436,45.3196,45.2041,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-16,2025-03-06,PL,1014305.8979341,PKN,WIG
725,46.3136,45.9436,45.3196,45.2041,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-16,2025-03-06,PL,1014305.8979341,PKN,WIG20
726,46.3005,45.4735,45.8157,45.2517,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-17,2025-03-06,PL,1819274.15359,PKN,WIG
727,46.3005,45.4735,45.8157,45.2517,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-17,2025-03-06,PL,1819274.15359,PKN,WIG20
728,47.2888,47.1545,45.372,45.1043,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-18,2025-03-06,PL,1010721.4329144,PKN,WIG
729,47.2888,47.1545,45.372,45.1043,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-18,2025-03-06,PL,1010721.4329144,PKN,WIG20
730,48.3639,47.4223,46.8786,46.8786,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-19,2025-03-06,PL,3055600.7156861,PKN,WIG
731,48.3639,47.4223,46.8786,46.8786,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-19,2025-03-06,PL,3055600.7156861,PKN,WIG20
732,49.0157,48.7806,47.6925,47.6589,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-22,2025-03-06,PL,1125478.0499862,PKN,WIG
733,49.0157,48.7806,47.6925,47.6589,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-22,2025-03-06,PL,1125478.0499862,PKN,WIG20
734,49.6757,48.693,48.9281,48.693,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-23,2025-03-06,PL,1015618.7769447,PKN,WIG
735,49.6757,48.693,48.9281,48.693,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-23,2025-03-06,PL,1015618.7769447,PKN,WIG20
736,49.1237,48.734,48.7659,48.4441,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-24,2025-03-06,PL,1040757.6621114,PKN,WIG
737,49.1237,48.734,48.7659,48.4441,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-24,2025-03-06,PL,1040757.6621114,PKN,WIG20
738,49.2719,48.4917,48.5317,48.4646,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-25,2025-03-06,PL,1944982.0135343,PKN,WIG
739,49.2719,48.4917,48.5317,48.4646,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-25,2025-03-06,PL,1944982.0135343,PKN,WIG20
740,49.5479,49.0697,48.5317,48.5317,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-26,2025-03-06,PL,1425316.4116341,PKN,WIG
741,49.5479,49.0697,48.5317,48.5317,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-26,2025-03-06,PL,1425316.4116341,PKN,WIG20
742,49.1712,48.3975,47.0538,46.8515,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-29,2025-03-06,PL,908281.45288638,PKN,WIG
743,49.1712,48.3975,47.0538,46.8515,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-29,2025-03-06,PL,908281.45288638,PKN,WIG20
744,49.8558,49.6274,48.4032,48.4032,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-30,2025-03-06,PL,2486156.8481179,PKN,WIG
745,49.8558,49.6274,48.4032,48.4032,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-06-30,2025-03-06,PL,2486156.8481179,PKN,WIG20
746,49.6274,47.4566,49.6274,47.4566,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-01,2025-03-06,PL,1680636.5726362,PKN,WIG
747,49.6274,47.4566,49.6274,47.4566,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-01,2025-03-06,PL,1680636.5726362,PKN,WIG20
748,48.101,47.8251,47.7244,47.1005,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-02,2025-03-06,PL,1433729.8288472,PKN,WIG
749,48.101,47.8251,47.7244,47.1005,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-02,2025-03-06,PL,1433729.8288472,PKN,WIG20
750,47.8792,47.6925,47.8251,47.3887,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-03,2025-03-06,PL,482918.42371416,PKN,WIG
751,47.8792,47.6925,47.8251,47.3887,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-03,2025-03-06,PL,482918.42371416,PKN,WIG20
752,48.2959,48.0003,47.1946,47.1946,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-06,2025-03-06,PL,954925.90688812,PKN,WIG
753,48.2959,48.0003,47.1946,47.1946,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-06,2025-03-06,PL,954925.90688812,PKN,WIG20
754,49.1434,47.7858,47.9341,47.7457,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-07,2025-03-06,PL,2006265.9844664,PKN,WIG
755,49.1434,47.7858,47.9341,47.7457,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-07,2025-03-06,PL,2006265.9844664,PKN,WIG20
756,49.5192,48.3172,47.7588,47.7588,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-08,2025-03-06,PL,2617386.1276036,PKN,WIG
757,49.5192,48.3172,47.7588,47.7588,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-08,2025-03-06,PL,2617386.1276036,PKN,WIG20
758,49.3382,48.3975,48.4646,48.1616,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-09,2025-03-06,PL,1691586.594226,PKN,WIG
759,49.3382,48.3975,48.4646,48.1616,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-09,2025-03-06,PL,1691586.594226,PKN,WIG20
760,49.0697,48.942,49.0697,48.5719,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-10,2025-03-06,PL,836217.21867381,PKN,WIG
761,49.0697,48.942,49.0697,48.5719,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-10,2025-03-06,PL,836217.21867381,PKN,WIG20
762,49.3579,49.1237,49.0697,48.8012,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-13,2025-03-06,PL,487350.45899738,PKN,WIG
763,49.3579,49.1237,49.0697,48.8012,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-13,2025-03-06,PL,487350.45899738,PKN,WIG20
764,49.9769,49.5994,49.1237,49.0697,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-14,2025-03-06,PL,1825356.1419368,PKN,WIG
765,49.9769,49.5994,49.1237,49.0697,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-14,2025-03-06,PL,1825356.1419368,PKN,WIG20
766,49.7427,49.3382,49.715,48.9682,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-15,2025-03-06,PL,1127562.7797267,PKN,WIG
767,49.7427,49.3382,49.715,48.9682,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-15,2025-03-06,PL,1127562.7797267,PKN,WIG20
768,49.6069,49.0697,49.4529,48.9624,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-16,2025-03-06,PL,2221517.0780648,PKN,WIG
769,49.6069,49.0697,49.4529,48.9624,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-16,2025-03-06,PL,2221517.0780648,PKN,WIG20
770,49.3243,48.901,49.1303,48.7659,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-17,2025-03-06,PL,2629811.4588165,PKN,WIG
771,49.3243,48.901,49.1303,48.7659,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-17,2025-03-06,PL,2629811.4588165,PKN,WIG20
772,51.1528,50.6484,49.077,49.077,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-20,2025-03-06,PL,2285244.8358808,PKN,WIG
773,51.1528,50.6484,49.077,49.077,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-20,2025-03-06,PL,2285244.8358808,PKN,WIG20
774,53.217,53.0417,51.0856,50.9579,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-21,2025-03-06,PL,3114476.3169354,PKN,WIG
775,53.217,53.0417,51.0856,50.9579,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-21,2025-03-06,PL,3114476.3169354,PKN,WIG20
776,53.4717,52.8346,53.1015,51.8996,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-22,2025-03-06,PL,4061595.7841624,PKN,WIG
777,53.4717,52.8346,53.1015,51.8996,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-22,2025-03-06,PL,4061595.7841624,PKN,WIG20
778,51.2887,50.4134,49.7427,48.8544,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-23,2025-03-06,PL,5179873.1507564,PKN,WIG
779,51.2887,50.4134,49.7427,48.8544,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-23,2025-03-06,PL,5179873.1507564,PKN,WIG20
780,52.3498,51.8397,50.4134,50.1048,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-24,2025-03-06,PL,2858918.0057873,PKN,WIG
781,52.3498,51.8397,50.4134,50.1048,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-24,2025-03-06,PL,2858918.0057873,PKN,WIG20
782,52.6594,51.4222,52.39,51.2887,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-27,2025-03-06,PL,2015490.333459,PKN,WIG
783,52.6594,51.4222,52.39,51.2887,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-27,2025-03-06,PL,2015490.333459,PKN,WIG20
784,51.866,50.3806,51.2199,50.2865,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-28,2025-03-06,PL,2685878.1096245,PKN,WIG
785,51.866,50.3806,51.2199,50.2865,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-28,2025-03-06,PL,2685878.1096245,PKN,WIG20
786,51.7587,51.6915,50.5485,50.1457,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-29,2025-03-06,PL,2027963.2947011,PKN,WIG
787,51.7587,51.6915,50.5485,50.1457,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-29,2025-03-06,PL,2027963.2947011,PKN,WIG20
788,51.7587,50.75,51.6915,50.75,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-30,2025-03-06,PL,2575226.2240455,PKN,WIG
789,51.7587,50.75,51.6915,50.75,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-30,2025-03-06,PL,2575226.2240455,PKN,WIG20
790,51.5769,51.1797,51.0856,50.1661,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-31,2025-03-06,PL,3411089.2707071,PKN,WIG
791,51.5769,51.1797,51.0856,50.1661,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-07-31,2025-03-06,PL,3411089.2707071,PKN,WIG20
792,51.7587,50.9529,50.7106,50.4134,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-03,2025-03-06,PL,1551413.8607918,PKN,WIG
793,51.7587,50.9529,50.7106,50.4134,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-03,2025-03-06,PL,1551413.8607918,PKN,WIG20
794,51.7652,51.7587,50.6427,50.5206,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-04,2025-03-06,PL,1832212.4235791,PKN,WIG
795,51.7652,51.7587,50.6427,50.5206,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-04,2025-03-06,PL,1832212.4235791,PKN,WIG20
796,53.6067,53.2292,51.7987,51.7987,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-05,2025-03-06,PL,3209201.4535123,PKN,WIG
797,53.6067,53.2292,51.7987,51.7987,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-05,2025-03-06,PL,3209201.4535123,PKN,WIG20
798,55.4278,55.2264,52.7666,52.7666,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-06,2025-03-06,PL,2573165.9199609,PKN,WIG
799,55.4278,55.2264,52.7666,52.7666,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-06,2025-03-06,PL,2573165.9199609,PKN,WIG20
800,56.1148,55.8593,55.0528,54.5476,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-07,2025-03-06,PL,2192619.084438,PKN,WIG
801,56.1148,55.8593,55.0528,54.5476,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-07,2025-03-06,PL,2192619.084438,PKN,WIG20
802,56.2294,55.8249,55.8651,55.4752,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-10,2025-03-06,PL,1159785.1051367,PKN,WIG
803,56.2294,55.8249,55.8651,55.4752,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-10,2025-03-06,PL,1159785.1051367,PKN,WIG20
804,57.1293,56.9819,55.7905,55.5555,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-11,2025-03-06,PL,1808635.5591143,PKN,WIG
805,57.1293,56.9819,55.7905,55.5555,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-11,2025-03-06,PL,1808635.5591143,PKN,WIG20
806,56.9483,55.8446,56.9336,55.8314,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-12,2025-03-06,PL,2053930.2096066,PKN,WIG
807,56.9483,55.8446,56.9336,55.8314,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-12,2025-03-06,PL,2053930.2096066,PKN,WIG20
808,56.4497,54.4469,56.0468,54.1111,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-13,2025-03-06,PL,2918751.0927523,PKN,WIG
809,56.4497,54.4469,56.0468,54.1111,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-13,2025-03-06,PL,2918751.0927523,PKN,WIG20
810,55.3074,53.633,54.749,53.3783,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-14,2025-03-06,PL,2060236.9139886,PKN,WIG
811,55.3074,53.633,54.749,53.3783,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-14,2025-03-06,PL,2060236.9139886,PKN,WIG20
812,55.2877,54.6147,53.6412,53.5265,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-17,2025-03-06,PL,2042508.7728557,PKN,WIG
813,55.2877,54.6147,53.6412,53.5265,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-17,2025-03-06,PL,2042508.7728557,PKN,WIG20
814,55.4278,54.8915,54.2454,54.2454,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-18,2025-03-06,PL,2181192.762556,PKN,WIG
815,55.4278,54.8915,54.2454,54.2454,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-18,2025-03-06,PL,2181192.762556,PKN,WIG20
816,56.1148,56.0599,54.7833,54.4469,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-19,2025-03-06,PL,1775132.1080466,PKN,WIG
817,56.1148,56.0599,54.7833,54.4469,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-19,2025-03-06,PL,1775132.1080466,PKN,WIG20
818,57.727,57.3029,55.9936,55.6439,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-20,2025-03-06,PL,3137454.7528279,PKN,WIG
819,57.727,57.3029,55.9936,55.6439,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-20,2025-03-06,PL,3137454.7528279,PKN,WIG20
820,57.2824,56.4628,56.8002,56.4628,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-21,2025-03-06,PL,2539680.7881352,PKN,WIG
821,57.2824,56.4628,56.8002,56.4628,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-21,2025-03-06,PL,2539680.7881352,PKN,WIG20
822,55.3074,52.8674,55.1183,51.9601,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-24,2025-03-06,PL,3731837.2151835,PKN,WIG
823,55.3074,52.8674,55.1183,51.9601,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-24,2025-03-06,PL,3731837.2151835,PKN,WIG20
824,53.9301,52.236,52.9009,51.6841,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-25,2025-03-06,PL,2820171.5876568,PKN,WIG
825,53.9301,52.236,52.9009,51.6841,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-25,2025-03-06,PL,2820171.5876568,PKN,WIG20
826,52.6316,52.1288,51.6309,51.1528,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-26,2025-03-06,PL,2076086.7221743,PKN,WIG
827,52.6316,52.1288,51.6309,51.1528,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-26,2025-03-06,PL,2076086.7221743,PKN,WIG20
828,53.1359,50.75,52.968,47.7318,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-27,2025-03-06,PL,2696408.0099309,PKN,WIG
829,53.1359,50.75,52.968,47.7318,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-27,2025-03-06,PL,2696408.0099309,PKN,WIG20
830,51.0659,48.6857,51.0185,48.061,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-28,2025-03-06,PL,5242396.723731,PKN,WIG
831,51.0659,48.6857,51.0185,48.061,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-28,2025-03-06,PL,5242396.723731,PKN,WIG20
832,49.6274,49.6274,48.6857,47.9594,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-31,2025-03-06,PL,4502480.0964469,PKN,WIG
833,49.6274,49.6274,48.6857,47.9594,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-08-31,2025-03-06,PL,4502480.0964469,PKN,WIG20
834,49.2171,48.0544,49.0296,47.7244,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-01,2025-03-06,PL,2424568.7777685,PKN,WIG
835,49.2171,48.0544,49.0296,47.7244,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-01,2025-03-06,PL,2424568.7777685,PKN,WIG20
836,48.6653,47.1545,48.2698,47.0866,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-02,2025-03-06,PL,3238480.4873729,PKN,WIG
837,48.6653,47.1545,48.2698,47.0866,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-02,2025-03-06,PL,3238480.4873729,PKN,WIG20
838,47.9193,47.4566,47.6507,46.5478,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-03,2025-03-06,PL,1947634.6397771,PKN,WIG
839,47.9193,47.4566,47.6507,46.5478,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-03,2025-03-06,PL,1947634.6397771,PKN,WIG20
840,49.5668,49.4136,47.4566,47.1946,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-04,2025-03-06,PL,2818372.6380915,PKN,WIG
841,49.5668,49.4136,47.4566,47.1946,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-04,2025-03-06,PL,2818372.6380915,PKN,WIG20
842,49.9769,48.8814,49.7485,48.3099,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-07,2025-03-06,PL,972428.11070293,PKN,WIG
843,49.9769,48.8814,49.7485,48.3099,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-07,2025-03-06,PL,972428.11070293,PKN,WIG20
844,49.8697,47.2684,49.0697,47.1341,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-08,2025-03-06,PL,2317235.1175586,PKN,WIG
845,49.8697,47.2684,49.0697,47.1341,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-08,2025-03-06,PL,2317235.1175586,PKN,WIG20
846,48.5989,47.9274,48.2493,46.9989,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-09,2025-03-06,PL,1963701.8363013,PKN,WIG
847,48.5989,47.9274,48.2493,46.9989,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-09,2025-03-06,PL,1963701.8363013,PKN,WIG20
848,48.693,48.693,47.6647,47.5787,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-10,2025-03-06,PL,1399890.5250093,PKN,WIG
849,48.693,48.693,47.6647,47.5787,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-10,2025-03-06,PL,1399890.5250093,PKN,WIG20
850,49.0697,48.4245,48.7004,47.9668,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-11,2025-03-06,PL,1194531.8220954,PKN,WIG
851,49.0697,48.4245,48.7004,47.9668,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-11,2025-03-06,PL,1194531.8220954,PKN,WIG20
852,49.0697,49.0697,48.1952,48.1952,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-14,2025-03-06,PL,730181.78208089,PKN,WIG
853,49.0697,49.0697,48.1952,48.1952,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-14,2025-03-06,PL,730181.78208089,PKN,WIG20
854,49.0632,48.2493,49.0157,48.2493,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-15,2025-03-06,PL,1228714.3064002,PKN,WIG
855,49.0632,48.2493,49.0157,48.2493,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-15,2025-03-06,PL,1228714.3064002,PKN,WIG20
856,48.458,47.1202,48.458,46.1793,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-16,2025-03-06,PL,2348328.9776609,PKN,WIG
857,48.458,47.1202,48.458,46.1793,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-16,2025-03-06,PL,2348328.9776609,PKN,WIG20
858,48.5121,47.6777,47.0538,47.04,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-17,2025-03-06,PL,2546629.8872704,PKN,WIG
859,48.5121,47.6777,47.0538,47.04,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-17,2025-03-06,PL,2546629.8872704,PKN,WIG20
860,48.1289,47.7244,48.061,47.3363,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-18,2025-03-06,PL,2978735.6187845,PKN,WIG
861,48.1289,47.7244,48.061,47.3363,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-18,2025-03-06,PL,2978735.6187845,PKN,WIG20
862,48.458,48.4311,47.4092,46.2464,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-21,2025-03-06,PL,2345549.3380068,PKN,WIG
863,48.458,48.4311,47.4092,46.2464,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-21,2025-03-06,PL,2345549.3380068,PKN,WIG20
864,48.734,46.4152,48.3975,46.4152,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-22,2025-03-06,PL,2898062.5621108,PKN,WIG
865,48.734,46.4152,48.3975,46.4152,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-22,2025-03-06,PL,2898062.5621108,PKN,WIG20
866,46.3816,46.045,46.3816,44.2699,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-23,2025-03-06,PL,3404498.0074325,PKN,WIG
867,46.3816,46.045,46.3816,44.2699,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-23,2025-03-06,PL,3404498.0074325,PKN,WIG20
868,45.8632,44.9355,45.783,43.8064,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-24,2025-03-06,PL,2584465.2284317,PKN,WIG
869,45.8632,44.9355,45.783,43.8064,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-24,2025-03-06,PL,2584465.2284317,PKN,WIG20
870,45.8559,44.5999,44.9355,44.5999,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-25,2025-03-06,PL,1040136.0291659,PKN,WIG
871,45.8559,44.5999,44.9355,44.5999,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-25,2025-03-06,PL,1040136.0291659,PKN,WIG20
872,44.8888,44.3657,44.5187,43.907,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-28,2025-03-06,PL,1005046.1317403,PKN,WIG
873,44.8888,44.3657,44.5187,43.907,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-28,2025-03-06,PL,1005046.1317403,PKN,WIG20
874,45.1435,44.5318,43.894,43.5583,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-29,2025-03-06,PL,2632266.2372456,PKN,WIG
875,45.1435,44.5318,43.894,43.5583,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-29,2025-03-06,PL,2632266.2372456,PKN,WIG20
876,44.7677,44.4991,44.6875,43.9202,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-30,2025-03-06,PL,2842263.3722361,PKN,WIG
877,44.7677,44.4991,44.6875,43.9202,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-09-30,2025-03-06,PL,2842263.3722361,PKN,WIG20
878,44.8275,44.626,44.7006,43.7794,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-10-01,2025-03-06,PL,2043826.5369975,PKN,WIG
879,44.8275,44.626,44.7006,43.7794,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-10-01,2025-03-06,PL,2043826.5369975,PKN,WIG20
880,46.0647,44.8684,44.4319,44.2896,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-10-02,2025-03-06,PL,2203004.873374,PKN,WIG
881,46.0647,44.8684,44.4319,44.2896,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-10-02,2025-03-06,PL,2203004.873374,PKN,WIG20
882,45.7363,45.7085,45.4407,44.8823,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-10-05,2025-03-06,PL,2952793.129535,PKN,WIG
883,45.7363,45.7085,45.4407,44.8823,2009-12-30,PKNORLEN,NULL,1800-01-01,NULL,2015-10-05,2025-03-06,PL,2952793.129535,PKN,WIG20
